date,Open,low,high,Close,hr hilo,time
2020:05:28-14:00:00,3280.7,3263.7,3311,3300.1,0.15%,22
2020:05:28-15:00:00,3300.2,3256.6,3305.1,3286.7,0.45%,23
2020:05:28-16:00:00,3287.9,3250.4,3362.8,3336.2,0.38%,0
2020:05:28-17:00:00,3336.8,3332.8,3415.2,3399.5,0.39%,1
2020:05:28-18:00:00,3398.7,3397.9,3431.2,3405.6,0.59%,2
2020:05:28-19:00:00,3404.9,3372.1,3414.6,3395.3,0.34%,3
2020:05:28-20:00:00,3395.4,3337.8,3401.9,3365.3,0.47%,4
2020:05:28-21:00:00,3365,3345.3,3384.5,3375.4,0.95%,5
2020:05:29-01:00:00,3363.7,3324.9,3365.3,3326.1,0.83%,6
2020:05:29-02:00:00,3326.4,3307.1,3353.4,3344.8,1.15%,7
2020:05:29-03:00:00,3345.1,3322.8,3348.8,3343,0.78%,8
2020:05:29-04:00:00,3342.1,3323.4,3343.1,3325.5,0.63%,9
2020:05:29-05:00:00,3326.4,3319.6,3338.4,3337.2,0.58%,10
2020:05:29-06:00:00,3336.2,3322.6,3347.7,3327,0.77%,11
2020:05:29-07:00:00,3327.3,3300.5,3333.3,3327.9,0.55%,12
2020:05:29-08:00:00,3328,3272,3333,3274,1.13%,13
2020:05:29-09:00:00,3274.8,3255.9,3299,3277.8,1.19%,14
2020:05:29-10:00:00,3278.7,3249.4,3293.9,3290.7,1.76%,15
2020:05:29-11:00:00,3290.1,3263.1,3304,3270.3,0.80%,16
2020:05:29-12:00:00,3270.6,3267.5,3307.2,3297.7,1.56%,17
2020:05:29-13:00:00,3297.1,3289.7,3328,3301.9,0.79%,18
2020:05:29-14:00:00,3302.4,3279.8,3343,3337.6,0.72%,19
2020:05:29-15:00:00,3337.3,3319.6,3374.6,3361.9,1.70%,20
2020:05:29-16:00:00,3362.6,3349.1,3388.3,3355.1,0.66%,21
2020:05:29-17:00:00,3355.7,3320.9,3365.9,3339.5,0.13%,22
2020:05:29-18:00:00,3339.8,3335.5,3412.5,3410.9,1.02%,23
2020:05:29-19:00:00,3409.9,3400.3,3587.7,3532.8,0.49%,0
2020:05:29-20:00:00,3533.1,3490.6,3542.9,3519.5,0.70%,1
2020:05:29-21:00:00,3519.9,3517.7,3560.1,3541.9,0.50%,2
2020:06:01-01:00:00,3539.7,3507.5,3539.7,3517.6,0.35%,3
2020:06:01-02:00:00,3517.4,3514.2,3546,3539.1,0.51%,4
2020:06:01-03:00:00,3539.7,3529.9,3565.7,3563.7,0.54%,5
2020:06:01-04:00:00,3563.9,3537.3,3577.7,3542.3,1.73%,6
2020:06:01-05:00:00,3542,3533,3549.5,3542.6,0.99%,7
2020:06:01-06:00:00,3542.8,3520.8,3547.4,3543.4,1.24%,8
2020:06:01-07:00:00,3542.8,3538.4,3569.2,3557.1,0.71%,9
2020:06:01-08:00:00,3558.2,3537.9,3570.9,3549.9,0.62%,10
2020:06:01-09:00:00,3549.4,3516.3,3573,3558.2,0.86%,11
2020:06:01-10:00:00,3558.7,3523.4,3558.7,3530.9,0.63%,12
2020:06:01-11:00:00,3531.2,3515.9,3555.7,3552.9,1.00%,13
2020:06:01-12:00:00,3552.7,3541.6,3561.4,3550.9,1.35%,14
2020:06:01-13:00:00,3551.1,3531.4,3563.2,3538.4,1.24%,15
2020:06:01-14:00:00,3537.6,3443,3538.6,3496.6,1.38%,16
2020:06:01-15:00:00,3496.9,3477.8,3518.7,3478.6,1.30%,17
2020:06:01-16:00:00,3479.1,3445.7,3517.1,3487.7,0.96%,18
2020:06:01-17:00:00,3488.2,3473.7,3516.7,3511.9,1.17%,19
2020:06:01-18:00:00,3512.2,3507.2,3549.8,3529.7,1.18%,20
2020:06:01-19:00:00,3530.3,3515.8,3580.6,3575.3,0.48%,21
2020:06:01-20:00:00,3576.1,3547.9,3588.9,3576.4,0.15%,22
2020:06:01-21:00:00,3576.9,3563,3582.5,3570.5,0.72%,23
2020:06:02-01:00:00,3559.8,3544.1,3573.4,3573.2,0.60%,0
2020:06:02-02:00:00,3572.7,3557.4,3575.2,3564.9,0.42%,1
2020:06:02-03:00:00,3564.7,3557,3569.2,3559,0.57%,2
2020:06:02-04:00:00,3559.5,3558.7,3584.8,3583.6,0.76%,3
2020:06:02-05:00:00,3583.8,3574.6,3589.4,3580.1,0.39%,4
2020:06:02-06:00:00,3579.6,3569.2,3595.1,3577.2,0.48%,5
2020:06:02-07:00:00,3578.2,3572.4,3591.2,3581.2,0.66%,6
2020:06:02-08:00:00,3581.4,3576.5,3594,3591.5,0.42%,7
2020:06:02-09:00:00,3591.7,3584.5,3642,3639.5,0.42%,8
2020:06:02-10:00:00,3639.3,3638.6,3664.6,3641.1,0.43%,9
2020:06:02-11:00:00,3641.3,3640.6,3662.6,3643.9,0.42%,10
2020:06:02-12:00:00,3644.1,3629.7,3651.6,3642.6,0.49%,11
2020:06:02-13:00:00,3641.6,3600.2,3652.7,3602.9,0.48%,12
2020:06:02-14:00:00,3603.2,3570,3622.2,3613.8,2.17%,13
2020:06:02-15:00:00,3614.3,3600.3,3637.8,3618.5,1.99%,14
2020:06:02-16:00:00,3618.3,3610.3,3651.8,3633.8,2.99%,15
2020:06:02-17:00:00,3633.4,3630.9,3670.9,3656.9,1.24%,16
2020:06:02-18:00:00,3657.1,3647.9,3677.9,3666.9,0.73%,17
2020:06:02-19:00:00,3667.9,3658.9,3700,3684.5,1.78%,18
2020:06:02-20:00:00,3685,3675.5,3703.5,3698.5,1.66%,19
2020:06:02-21:00:00,3698.8,3693.3,3715,3696.8,1.51%,20
2020:06:03-01:00:00,3731.4,3719.9,3782.2,3778.4,0.50%,21
2020:06:03-02:00:00,3777.7,3767.7,3797.4,3772.7,0.16%,22
2020:06:03-03:00:00,3772.4,3749.7,3780.7,3755,0.57%,23
2020:06:03-04:00:00,3754.7,3754,3779.7,3764.2,0.87%,0
2020:06:03-05:00:00,3765,3759,3771.3,3768.5,0.76%,1
2020:06:03-06:00:00,3768,3765.8,3817.3,3815.3,0.60%,2
2020:06:03-07:00:00,3815.1,3785.6,3827.6,3788.1,0.51%,3
2020:06:03-08:00:00,3788.4,3768.2,3791.9,3777.9,0.40%,4
2020:06:03-09:00:00,3777.7,3735,3782.9,3749.5,0.42%,5
2020:06:03-10:00:00,3750.2,3747.8,3769.2,3758.7,0.79%,6
2020:06:03-11:00:00,3759,3609.1,3760.7,3634.3,0.63%,7
2020:06:03-12:00:00,3634.8,3605.9,3651.1,3629.4,0.76%,8
2020:06:03-13:00:00,3628.9,3626.1,3692.3,3679.5,0.75%,9
2020:06:03-14:00:00,3679.1,3649.8,3707.5,3689.6,0.61%,10
2020:06:03-15:00:00,3689.8,3625.4,3718.6,3692.3,0.49%,11
2020:06:03-16:00:00,3692.1,3642.1,3737.6,3667.6,1.47%,12
2020:06:03-17:00:00,3668,3628.6,3678.1,3661.6,1.56%,13
2020:06:03-18:00:00,3661.9,3661.4,3713.8,3701.3,1.00%,14
2020:06:03-19:00:00,3701.8,3691.6,3779.1,3745.1,1.60%,15
2020:06:03-20:00:00,3744.8,3632.4,3750.4,3692.3,1.14%,16
2020:06:03-21:00:00,3692.6,3668.9,3694.3,3688.4,0.82%,17
2020:06:04-01:00:00,3709.3,3682.4,3723.6,3698.2,0.89%,18
2020:06:04-02:00:00,3698.7,3678.3,3705.7,3679.8,0.92%,19
2020:06:04-03:00:00,3679.3,3665.8,3680.5,3676.5,1.34%,20
2020:06:04-04:00:00,3677,3654.6,3679.3,3668,0.48%,21
2020:06:04-05:00:00,3668.8,3665.4,3678.1,3671.8,0.70%,23
2020:06:04-06:00:00,3671.5,3662.4,3675.8,3672.4,0.42%,0
2020:06:04-07:00:00,3672.1,3659.4,3687.2,3680.2,1.99%,1
2020:06:04-08:00:00,3679.2,3658.2,3686.2,3674.9,0.75%,2
2020:06:04-09:00:00,3674.5,3672.5,3702.2,3699.2,0.53%,3
2020:06:04-10:00:00,3699.6,3661.7,3702.9,3677.7,0.56%,4
2020:06:04-11:00:00,3678,3666.6,3696.8,3684.6,0.43%,5
2020:06:04-12:00:00,3684.3,3681.6,3718,3715.3,0.92%,6
2020:06:04-13:00:00,3715,3680.7,3719.3,3693.9,0.55%,7
2020:06:04-14:00:00,3693.4,3669.6,3720.9,3682.5,0.59%,8
2020:06:04-15:00:00,3682.7,3681.5,3708.4,3682.9,0.69%,9
2020:06:04-16:00:00,3683.2,3663.5,3705.6,3689.9,0.55%,10
2020:06:04-17:00:00,3690.2,3690.2,3730.1,3719.6,0.40%,11
2020:06:04-18:00:00,3720.1,3716.9,3756.1,3746.2,0.28%,12
2020:06:04-19:00:00,3746.5,3729.4,3776.2,3730.4,0.61%,13
2020:06:04-20:00:00,3730.7,3722,3743.9,3726,1.28%,14
2020:06:04-21:00:00,3725.4,3722,3755.7,3749,0.99%,15
2020:06:05-01:00:00,3735.1,3729.9,3745.1,3738.3,0.83%,16
2020:06:05-02:00:00,3738.8,3720.7,3748.1,3727.1,0.71%,17
2020:06:05-03:00:00,3727.4,3724.7,3753.4,3745.7,0.53%,18
2020:06:05-04:00:00,3746.4,3743.7,3760,3756.5,0.58%,19
2020:06:05-05:00:00,3756.7,3755.5,3768.2,3760.5,2.40%,20
2020:06:05-06:00:00,3760.3,3748.1,3772.8,3772.8,0.47%,21
2020:06:05-07:00:00,3772.3,3771.4,3787.3,3780.2,0.10%,22
2020:06:05-08:00:00,3780.6,3773.2,3820.5,3815,0.50%,23
2020:06:05-09:00:00,3814.8,3792.9,3827.2,3822.2,1.05%,0
2020:06:05-10:00:00,3822.7,3814.9,3844.2,3832.4,0.82%,1
2020:06:05-11:00:00,3832.7,3825.4,3862.1,3848.5,0.84%,2
2020:06:05-12:00:00,3849.2,3839.4,3864.6,3860.9,0.63%,3
2020:06:05-13:00:00,3860.2,3851.7,3973.4,3932.7,0.91%,4
2020:06:05-14:00:00,3932.9,3894.1,3936.5,3904.3,0.71%,5
2020:06:05-15:00:00,3904.6,3902,3938.6,3924,0.90%,6
2020:06:05-16:00:00,3923.7,3912.9,3955.3,3918.3,1.73%,7
2020:06:05-17:00:00,3919,3913.3,3939.3,3937.5,1.34%,8
2020:06:05-18:00:00,3937.8,3933,3972.2,3970.8,0.64%,9
2020:06:05-19:00:00,3971.2,3940.8,3978.6,3952.4,0.55%,10
2020:06:05-20:00:00,3952.1,3934.2,3958,3941.8,1.27%,11
2020:06:05-21:00:00,3942.1,3899.2,3943.6,3908,0.74%,12
2020:06:08-01:00:00,4053.6,4026.2,4054.5,4034.6,0.75%,13
2020:06:08-02:00:00,4034.9,3895.9,4036.6,3969.9,1.33%,14
2020:06:08-03:00:00,3970.3,3948.8,4004.3,4003,2.56%,15
2020:06:08-04:00:00,4003.1,3989.6,4015.6,4007.8,1.60%,16
2020:06:08-05:00:00,4007.7,4002.7,4035.2,4030.5,0.78%,17
2020:06:08-06:00:00,4030,4010.9,4038.7,4017.4,1.21%,18
2020:06:08-07:00:00,4017.2,3976.8,4017.4,4008.4,1.86%,19
2020:06:08-08:00:00,4007.9,3997.8,4027.1,4015.5,1.96%,20
2020:06:08-09:00:00,4015.8,3994.8,4018.5,4006.8,0.72%,21
2020:06:08-10:00:00,4007.2,3968.9,4012.9,4003.4,0.23%,22
2020:06:08-11:00:00,4003.2,3978.6,4004.9,3980.6,0.56%,23
2020:06:08-12:00:00,3980.9,3924.6,3984.6,3936.9,1.03%,0
2020:06:08-13:00:00,3937.3,3868,3948,3887.7,1.36%,1
2020:06:08-14:00:00,3887.3,3887.3,3926,3897.7,1.10%,2
2020:06:08-15:00:00,3898,3816,3904.3,3846.4,0.63%,3
2020:06:08-16:00:00,3847.1,3818.7,3857.4,3836.7,0.63%,4
2020:06:08-17:00:00,3837.1,3823.1,3863.4,3846.4,0.87%,5
2020:06:08-18:00:00,3846.1,3819.6,3860.1,3842.1,1.00%,6
2020:06:08-19:00:00,3841.8,3813.5,3848.5,3833.8,1.93%,7
2020:06:08-20:00:00,3833.3,3830.5,3848.2,3841.2,0.85%,8
2020:06:08-21:00:00,3840.9,3821.5,3844.5,3833,1.16%,9
2020:06:09-01:00:00,3875.3,3867.6,3901.7,3884,0.55%,10
2020:06:09-02:00:00,3884.3,3862.2,3895.1,3886.4,0.70%,11
2020:06:09-03:00:00,3886.1,3852.4,3888.7,3856.1,0.61%,12
2020:06:09-04:00:00,3856.4,3846.1,3878.1,3869.8,0.60%,13
2020:06:09-05:00:00,3869.9,3846.4,3872.8,3850.4,1.15%,14
2020:06:09-06:00:00,3850.7,3835.2,3875.2,3873.2,1.31%,15
2020:06:09-07:00:00,3873.8,3859.8,3889,3878.5,1.61%,16
2020:06:09-08:00:00,3878.2,3783.3,3879.9,3787.9,0.83%,17
2020:06:09-09:00:00,3789.2,3742.7,3800.9,3749.7,0.86%,18
2020:06:09-10:00:00,3749.8,3724,3765.6,3737.3,1.44%,19
2020:06:09-11:00:00,3737.6,3728.7,3765.7,3763.4,1.22%,20
2020:06:09-12:00:00,3763.7,3761.4,3842.8,3837.1,0.38%,21
2020:06:09-13:00:00,3837,3768.7,3841.6,3782.5,0.16%,22
2020:06:09-14:00:00,3782.6,3782,3831.2,3819.3,0.36%,23
2020:06:09-15:00:00,3820,3780.7,3822.4,3811.5,0.73%,0
2020:06:09-16:00:00,3810.1,3800.5,3855,3815.8,0.35%,1
2020:06:09-17:00:00,3816.1,3797.1,3823.8,3814.2,0.78%,2
2020:06:09-18:00:00,3813.8,3788.2,3845.8,3833.8,0.51%,3
2020:06:09-19:00:00,3833.5,3829.5,3923.4,3917.9,0.41%,4
2020:06:09-20:00:00,3918.1,3876.1,3919.1,3889.5,0.57%,5
2020:06:09-21:00:00,3889.1,3843.9,3899.1,3852.4,0.42%,6
2020:06:10-01:00:00,3844.6,3816.4,3848.3,3844.7,0.91%,7
2020:06:10-02:00:00,3844.3,3840.4,3876.3,3848.7,0.59%,8
2020:06:10-03:00:00,3848.4,3826.5,3857.7,3846.8,1.25%,9
2020:06:10-04:00:00,3846.6,3830.8,3850.5,3834.8,0.59%,10
2020:06:10-05:00:00,3834.6,3830.2,3845.8,3845.8,0.65%,11
2020:06:10-06:00:00,3844.8,3840.8,3856.1,3845.8,1.19%,12
2020:06:10-07:00:00,3846.2,3823.2,3855.5,3834.6,2.52%,13
2020:06:10-08:00:00,3834.9,3814.6,3846.9,3826.3,1.32%,14
2020:06:10-09:00:00,3826.5,3806.6,3844.7,3823.2,1.37%,15
2020:06:10-10:00:00,3823.3,3793.7,3824.3,3817.6,1.04%,16
2020:06:10-11:00:00,3817.4,3793.4,3820.1,3811.1,0.62%,17
2020:06:10-12:00:00,3810.8,3789.5,3836.1,3827.1,0.89%,18
2020:06:10-13:00:00,3827.3,3821.1,3855.4,3849.3,1.75%,19
2020:06:10-14:00:00,3849.1,3820.4,3862.3,3834.7,1.08%,20
2020:06:10-15:00:00,3835.7,3800.5,3846.6,3812,0.45%,21
2020:06:10-16:00:00,3812.4,3811,3907.9,3881.7,3.09%,23
2020:06:10-17:00:00,3882,3878.5,3917.3,3896.9,0.83%,0
2020:06:10-18:00:00,3897.3,3882.7,3945.6,3944,0.64%,1
2020:06:10-19:00:00,3943,3922.5,4001.8,3928.4,0.66%,2
2020:06:10-20:00:00,3928.5,3902.5,3952.8,3914.4,0.42%,3
2020:06:10-21:00:00,3914.7,3906,3934.8,3922.2,0.47%,4
2020:06:11-01:00:00,3877.9,3869.6,3890.3,3877.9,0.24%,5
2020:06:11-02:00:00,3878.3,3871.3,3897.3,3876.6,0.41%,6
2020:06:11-03:00:00,3876.4,3861.7,3877.9,3865,0.63%,7
2020:06:11-04:00:00,3865.1,3843,3867.7,3848.4,0.33%,8
2020:06:11-05:00:00,3848.3,3835.3,3854.9,3843.8,0.23%,9
2020:06:11-06:00:00,3843.4,3807.4,3846.2,3814.9,0.23%,10
2020:06:11-07:00:00,3814.6,3808.3,3843.6,3834.6,0.58%,11
2020:06:11-08:00:00,3834.7,3804.4,3842.9,3811.2,0.65%,12
2020:06:11-09:00:00,3811.6,3808.6,3851.9,3828.9,0.49%,13
2020:06:11-10:00:00,3829.3,3821.8,3856.5,3853.9,1.74%,14
2020:06:11-11:00:00,3854,3817.2,3871.4,3817.2,1.38%,15
2020:06:11-12:00:00,3816.2,3784.7,3825,3788.5,0.91%,16
2020:06:11-13:00:00,3787.7,3675.3,3793,3727.3,0.81%,17
2020:06:11-14:00:00,3727.5,3634.2,3730.3,3689.7,0.71%,18
2020:06:11-15:00:00,3690.7,3664.1,3735,3670.1,0.65%,19
2020:06:11-16:00:00,3669.3,3638.8,3681.9,3658.2,1.20%,20
2020:06:11-17:00:00,3657.6,3561,3658.2,3617.4,0.29%,21
2020:06:11-18:00:00,3617.3,3615.4,3694.1,3672.9,0.14%,22
2020:06:11-19:00:00,3672.7,3585.5,3684.9,3596.7,0.40%,23
2020:06:11-20:00:00,3596.5,3580.7,3640.5,3624.4,0.19%,0
2020:06:11-21:00:00,3624.8,3598.8,3659,3633.7,0.56%,1
2020:06:12-01:00:00,3583.4,3467.7,3593.4,3491.1,1.22%,2
2020:06:12-02:00:00,3490.2,3477.1,3568.5,3564.5,0.54%,3
2020:06:12-03:00:00,3564.6,3540.2,3623.1,3545.1,0.23%,4
2020:06:12-04:00:00,3544.6,3530.4,3594.2,3582.3,0.47%,5
2020:06:12-05:00:00,3582.2,3578.7,3609.6,3595.1,0.46%,6
2020:06:12-06:00:00,3595,3558.4,3601.2,3561.2,0.54%,7
2020:06:12-07:00:00,3561,3508.5,3584.7,3514.1,0.59%,8
2020:06:12-08:00:00,3514.5,3509.7,3597.9,3588.7,0.33%,9
2020:06:12-09:00:00,3588.9,3563.9,3640.4,3624.4,0.42%,10
2020:06:12-10:00:00,3625.4,3614.6,3689.2,3678,0.43%,11
2020:06:12-11:00:00,3677.9,3633.4,3691.4,3652.4,0.53%,12
2020:06:12-12:00:00,3652.6,3649.6,3685.1,3679.5,0.42%,13
2020:06:12-13:00:00,3678.7,3652.7,3690.5,3681.5,1.02%,14
2020:06:12-14:00:00,3681.7,3653.3,3711.3,3699.9,0.89%,15
2020:06:12-15:00:00,3700.3,3579.2,3715.5,3582.4,0.82%,16
2020:06:12-16:00:00,3581.6,3564.2,3653.6,3650.6,0.77%,17
2020:06:12-17:00:00,3650.4,3624.6,3669.6,3653.8,0.58%,18
2020:06:12-18:00:00,3654.6,3596.5,3661.8,3623.6,0.42%,19
2020:06:12-19:00:00,3623.5,3619.1,3663.3,3658.1,0.75%,20
2020:06:12-20:00:00,3657.3,3648.1,3680.3,3655.1,0.43%,21
2020:06:12-21:00:00,3654.3,3654.3,3679.3,3666.5,0.29%,22
2020:06:15-01:00:00,3579.7,3536.2,3581,3541.2,0.47%,23
2020:06:15-02:00:00,3541.7,3513.8,3544.7,3524.7,0.36%,0
2020:06:15-03:00:00,3525.2,3502.6,3544.7,3528.2,0.42%,1
2020:06:15-04:00:00,3529.1,3528.2,3565.2,3543.2,0.30%,2
2020:06:15-05:00:00,3543.7,3507.6,3546.7,3508.7,0.38%,3
2020:06:15-06:00:00,3509.6,3460.7,3512.1,3461.6,0.26%,4
2020:06:15-07:00:00,3462.1,3462.1,3490.3,3484.3,0.33%,5
2020:06:15-08:00:00,3484.9,3473.9,3513.2,3504,0.47%,6
2020:06:15-09:00:00,3504.1,3500,3596.6,3582.1,0.44%,7
2020:06:15-10:00:00,3582.2,3556.1,3609.2,3597.8,0.99%,8
2020:06:15-11:00:00,3598.2,3562.3,3602.3,3562.3,0.63%,9
2020:06:15-12:00:00,3563.2,3543.4,3585.3,3566.3,0.36%,10
2020:06:15-13:00:00,3566.7,3500.2,3573.7,3501.2,0.51%,11
2020:06:15-14:00:00,3503.1,3482.9,3529.9,3523.9,0.38%,12
2020:06:15-15:00:00,3524.8,3515.9,3599.9,3579.9,1.17%,13
2020:06:15-16:00:00,3580,3573.9,3659,3634.5,0.66%,14
2020:06:15-17:00:00,3634.4,3630.9,3694.2,3694.2,0.94%,15
2020:06:15-18:00:00,3694.1,3678.6,3711.2,3695.6,0.62%,16
2020:06:15-19:00:00,3696.1,3694.6,3750.2,3724,0.77%,17
2020:06:15-20:00:00,3724.1,3707.2,3737.1,3727.2,0.66%,18
2020:06:15-21:00:00,3727.6,3722.3,3737.2,3733.7,0.83%,19
2020:06:16-01:00:00,3740.3,3695.5,3750.3,3710,0.88%,20
2020:06:16-02:00:00,3710.5,3663,3720.5,3699,0.38%,21
2020:06:16-03:00:00,3700,3694.5,3750.6,3749.6,0.23%,22
2020:06:16-04:00:00,3750.1,3704.2,3750.1,3716.5,0.71%,23
2020:06:16-05:00:00,3716,3704.5,3730.5,3722.1,0.24%,0
2020:06:16-06:00:00,3721.9,3720.6,3750.5,3732.6,0.71%,1
2020:06:16-07:00:00,3733.6,3724.1,3756.7,3737.6,0.48%,2
2020:06:16-08:00:00,3737.7,3704.6,3761.6,3747.1,0.42%,3
2020:06:16-09:00:00,3747.6,3725.7,3806.6,3804.7,0.42%,4
2020:06:16-10:00:00,3805.6,3778.7,3821.6,3790.6,0.29%,5
2020:06:16-11:00:00,3790.7,3779.7,3804.7,3801.8,0.92%,6
2020:06:16-12:00:00,3802.2,3792.7,3828.2,3808.3,1.09%,7
2020:06:16-13:00:00,3807.8,3800.8,3896.4,3881,0.65%,8
2020:06:16-14:00:00,3880.9,3843.9,3913,3912,0.38%,9
2020:06:16-15:00:00,3911.5,3792.9,3931.9,3800.9,0.35%,10
2020:06:16-16:00:00,3801.4,3733,3818.9,3760.1,0.51%,11
2020:06:16-17:00:00,3760,3742.1,3832.1,3803.2,0.54%,12
2020:06:16-18:00:00,3802.2,3802.2,3859.3,3850.2,0.98%,13
2020:06:16-19:00:00,3849.7,3814.3,3871.3,3825.3,1.64%,14
2020:06:16-20:00:00,3825.8,3806.8,3846.8,3840.4,0.94%,15
2020:06:16-21:00:00,3842.3,3792,3849.3,3816.9,0.66%,16
2020:06:17-01:00:00,3800,3772,3806.5,3796,1.34%,17
2020:06:17-02:00:00,3795.5,3767,3813.5,3784.1,0.44%,18
2020:06:17-03:00:00,3783.6,3766.5,3786.6,3773.1,0.85%,19
2020:06:17-04:00:00,3773.6,3744.6,3774.6,3752.6,0.94%,20
2020:06:17-05:00:00,3753.1,3751.1,3782.1,3767.6,1.69%,21
2020:06:17-06:00:00,3766.7,3757.7,3806.7,3802.2,1.59%,22
2020:06:17-07:00:00,3802.7,3794.7,3830.7,3806.3,0.98%,23
2020:06:17-08:00:00,3806.7,3797.8,3860.3,3846.8,0.90%,0
2020:06:17-09:00:00,3847.8,3845.8,3896.9,3884.8,0.55%,1
2020:06:17-10:00:00,3884.9,3812.9,3886.8,3819.9,0.41%,2
2020:06:17-11:00:00,3820.3,3776.9,3835.8,3803.8,0.25%,3
2020:06:17-12:00:00,3803.9,3780.9,3823.9,3795.9,0.34%,4
2020:06:17-13:00:00,3796.8,3789.9,3835.4,3816.9,0.21%,5
2020:06:17-14:00:00,3816.8,3799.8,3830.9,3803.9,0.29%,6
2020:06:17-15:00:00,3802.9,3767.9,3861,3850,0.57%,7
2020:06:17-16:00:00,3849,3794.1,3857,3802.1,0.83%,8
2020:06:17-17:00:00,3803.1,3790.1,3847.2,3835.2,0.43%,9
2020:06:17-18:00:00,3836.2,3826.2,3848.2,3834.2,0.56%,10
2020:06:17-19:00:00,3833.2,3808.2,3841.2,3818.2,0.48%,11
2020:06:17-20:00:00,3817.2,3782.1,3818.2,3790.6,0.48%,12
2020:06:17-21:00:00,3790.1,3790.1,3805.1,3795.6,0.47%,13
2020:06:18-01:00:00,3775.2,3747.3,3778.3,3749.3,0.96%,14
2020:06:18-02:00:00,3749.8,3737.8,3784.8,3750.3,1.21%,15
2020:06:18-03:00:00,3749.3,3741.3,3762.9,3760.4,0.55%,16
2020:06:18-04:00:00,3760.9,3757.9,3779.4,3776.4,0.58%,17
2020:06:18-05:00:00,3777.4,3758.5,3792.4,3786.5,0.41%,18
2020:06:18-06:00:00,3786.4,3774.5,3792,3788.5,0.44%,19
2020:06:18-07:00:00,3787.5,3770,3812,3793.5,1.36%,20
2020:06:18-08:00:00,3793.6,3791.5,3824.5,3824.5,0.42%,21
2020:06:18-09:00:00,3823.6,3803.6,3870.6,3855.6,0.71%,23
2020:06:18-10:00:00,3856.1,3825.6,3863.6,3835.6,0.39%,0
2020:06:18-11:00:00,3834.6,3823.6,3878.7,3857.7,0.92%,1
2020:06:18-12:00:00,3856.7,3827.7,3860.7,3833.7,0.70%,2
2020:06:18-13:00:00,3834.7,3810.7,3845.8,3825.8,0.42%,3
2020:06:18-14:00:00,3826.8,3779.6,3832.8,3814.8,0.36%,4
2020:06:18-15:00:00,3815.8,3815.8,3880.8,3876.8,0.25%,5
2020:06:18-16:00:00,3877.8,3858.8,3905.9,3891.9,0.46%,6
2020:06:18-17:00:00,3892.4,3880.9,3907.9,3893.9,0.37%,7
2020:06:18-18:00:00,3893.4,3871.9,3900.9,3886,0.71%,8
2020:06:18-19:00:00,3887,3873,3914,3902,0.46%,9
2020:06:18-20:00:00,3903,3891,3910,3897.1,0.55%,10
2020:06:18-21:00:00,3897.5,3896.1,3910,3899.1,0.57%,11
2020:06:19-01:00:00,3936.6,3905.1,3936.6,3913.1,0.85%,12
2020:06:19-02:00:00,3912.6,3904.7,3934.2,3917.2,0.38%,13
2020:06:19-03:00:00,3917.7,3912.2,3944.2,3943.2,0.79%,14
2020:06:19-04:00:00,3943.7,3926.2,3949.7,3934.2,0.93%,15
2020:06:19-05:00:00,3934.7,3927.2,3940.2,3928.2,0.54%,16
2020:06:19-06:00:00,3927.7,3927.2,3938.3,3936.3,0.36%,17
2020:06:19-07:00:00,3937.3,3936.3,3968.3,3958.3,0.44%,18
2020:06:19-08:00:00,3959.3,3947.3,4000.3,3998.3,1.35%,19
2020:06:19-09:00:00,3999.3,3991.3,4036.3,4029.8,0.64%,20
2020:06:19-10:00:00,4030.3,4002.3,4042.3,4023.3,0.55%,21
2020:06:19-11:00:00,4024.3,3990.3,4026.3,4000.3,0.08%,22
2020:06:19-12:00:00,3999.8,3988.4,4017.3,4015.9,0.69%,23
2020:06:19-13:00:00,4016.3,4007.4,4041.3,4019.3,0.59%,0
2020:06:19-14:00:00,4020.3,3992.8,4033.3,4024.3,0.68%,1
2020:06:19-15:00:00,4025.3,4005.3,4058.3,4011.3,0.60%,2
2020:06:19-16:00:00,4010.3,3972.3,4033.3,3972.8,1.97%,3
2020:06:19-17:00:00,3972.3,3851.4,3975.3,3944.4,0.48%,4
2020:06:19-18:00:00,3945.4,3943.9,3990.4,3973.4,0.47%,5
2020:06:19-19:00:00,3972.4,3949.4,3993.3,3978.3,0.42%,6
2020:06:19-20:00:00,3977.9,3958.4,3983.3,3963.4,0.55%,7
2020:06:19-21:00:00,3963.9,3933.4,3970.4,3945.3,0.90%,8
2020:06:22-01:00:00,3984,3966.9,4007.8,3980,0.46%,9
2020:06:22-02:00:00,3980.5,3979.5,4016,3995,1.03%,10
2020:06:22-03:00:00,3994.9,3986,4009,3991.9,0.73%,11
2020:06:22-04:00:00,3992,3966,3992,3979.5,0.81%,12
2020:06:22-05:00:00,3980,3963,3989,3966,0.57%,13
2020:06:22-06:00:00,3965.9,3958.1,3972,3962.1,1.35%,14
2020:06:22-07:00:00,3962,3955.1,3982,3981.5,0.89%,15
2020:06:22-08:00:00,3981,3978,4009,3989.1,0.91%,16
2020:06:22-09:00:00,3990,3972.2,3999.1,3988.2,0.59%,17
2020:06:22-10:00:00,3988.1,3967.3,4000.1,3970.3,0.54%,18
2020:06:22-11:00:00,3970.8,3967.4,3985.3,3971.4,0.89%,19
2020:06:22-12:00:00,3970.5,3949.5,3972.4,3964.4,1.01%,20
